統一編號,公司名稱,英文名稱,代表人姓名,公司所在地,英文地址,電話,Mail,資本總額(元)
30955994,慎康企業股份有限公司,VICTORY APPLIANCES COMPANY LIMITED,陳達康,新北市新店區北新路3段207之2號8樓,"8 F., No. 207-2, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8913-1001
(來源:國貿局資料)
(02) 89131001
02-89131001
(來源:台灣標案網)",,"12,500,000"
27895656,鼎正儀器有限公司,"ACUTE MEDICAL, INC.",楊明豪,新北市新店區中興路2段190號4樓之3,"4F.-3, No. 190, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8911-1598
(來源:國貿局資料)
(02) 89111598
(04) 22535556
(來源:台灣標案網)",,"25,000,000"
23029232,金世國際股份有限公司,XER INTERNATIONAL INC.,姚其浩,新北市新店區寶高路5號5樓,"5 F., No. 5, Baogao Rd., Xindian Dist., New Taipei City 23144, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2918-3319
(來源:國貿局資料)",,"20,000,000"
24972969,聚能國際股份有限公司,"JU NENG INTERNATIONAL CO., LTD.",游季培,臺北市大安區忠孝東路4段221號10樓,"10 F., No. 221, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10690, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"10,000,000"
70565260,優質生命實業股份有限公司,GREAT LIFE SCIENCE INC.,吳兆棠,新北市新店區寶橋路235巷6弄2號9樓,"9 F., No. 2, Aly. 6, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29186333
(來源:國貿局資料)
(02) 29100001
(02) 29177689
(02) 2910000
(來源:台灣標案網)",,"26,712,370"
22345794,捷豐有限公司,"BABY HOUSE INTERNATIONAL CO., LTD.",汪大偉,新北市土城區忠承路85及89號之9樓,"9 F., No. 89, Zhongcheng Rd., Tucheng Dist., New Taipei City 23674, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22691698
(來源:國貿局資料)",,"10,000,000"
22456828,卓美企業股份有限公司,ACTMAN CORPORATION,黃志超,新北市新店區寶橋路235巷129號7樓之3,"7F.-3, No. 129, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8919-1125
(來源:國貿局資料)",,"29,000,000"
86862723,騰祥有限公司,TENG HSIANG PRODUCTS LTD.,陳昭吟,新北市新店區寶橋路235巷129號7樓之4,"7F.-4, No. 129, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8919-1035
(來源:國貿局資料)",,"5,000,000"
28495355,歐舒邁克有限公司,O-SMART COMPANY,蔡星章,新北市新店區中正路487之4號8樓,"8 F., No. 487-4, Zhongzheng Rd., Xindian Dist., New Taipei City 23148, Taiwan (R.O.C.)
(來源:國貿局資料)","86674397
(來源:國貿局資料)
(02) 86674397
(886) 937013725
(來源:台灣標案網)",,"9,000,000"
28740168,力的導引國際有限公司,"LEADERGUIDE INTERNATIONAL CO., LTD.",林協興,新北市新店區三民路143巷28弄11號(1樓),"1 F., No. 11, Aly. 28, Ln. 143, Sanmin Rd., Xindian Dist., New Taipei City 23149, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29175774
(來源:國貿局資料)",,"20,500,000"
82895630,鼎盛科技有限公司,,王旭國,臺中市太平區大興五街48巷5號1樓,,,,"300,000"
97319278,傑奎科技股份有限公司,J.O. CORPORATION,竇忠先,新北市新店區民權路88之5號4樓,"4 F., No. 88-5, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22185346
(來源:國貿局資料)
(02) 22185345
(02) 22185346
(02) 29171886
(來源:台灣標案網)",,"150,000,000"
29184626,傑奎科技股份有限公司-南科分公司,,,高雄市路竹區路科二路65號3樓,,,,
80201155,予揚生技研發股份有限公司,"BELLA CO., LTD.",陳振,新北市新店區復興路43號10樓之1,"10F.-1, No. 43, Fuxing Rd., Xindian Dist., New Taipei City 23150, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22186611
(來源:國貿局資料)",,"10,000,000"
28785657,卡爾斯特有限公司,KARL STORZ ENDOSCOPY TAIWAN LTD.,王名鈺,新北市新店區中興路2段192號12樓,"12 F., No. 192, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86650080
(來源:國貿局資料)",,"500,000"
70361857,亞太清鈴股份有限公司,"SUN BELL-TECH CO., LTD.",余榮山,臺北市大安區溫州街74巷2弄8號1樓,"1 F., No. 8, Aly. 2, Ln. 74, Wenzhou St., Da’an Dist., Taipei City 10660, Taiwan (R.O.C.)
(來源:國貿局資料)","02-23631001
(來源:國貿局資料)",,"10,000,000"
24365599,禾順興企業有限公司,"HO SHUN CHIN ENTERPRISE CO., LTD.",熊慧蓮,新北市新店區國校路49巷1號,"No. 1, Ln. 49, Guoxiao Rd., Xindian Dist., New Taipei City 23147, Taiwan (R.O.C.)
(來源:國貿局資料)","02-89145388
(來源:國貿局資料)",,"2,000,000"
24379144,元健大和直販事業股份有限公司,"DIGIBIONIC LIFESTYLE CO., LTD.",吳少暉,新北市新店區中興路2段196號2樓,"2F., No.196,Sec Zhongxing Rd., Xindian Dist.
(來源:上市上櫃)","02-86650966
(來源:國貿局資料)
02-86650966
(來源:台灣上市上櫃公司-元健大和)",vp6@digibionic.com,"100,000,000"
85103246,元健大和直販事業股份有限公司-三民分公司,,,臺北市松山區三民路160號,,,,
85103251,元健大和直販事業股份有限公司-經國分公司,,,桃園市桃園區經國路369號2樓,,,,
82892275,元健大和直販事業股份有限公司-羅東分公司,,,宜蘭縣羅東鎮中正南路125號1樓,,,,
50989698,元健大和直販事業股份有限公司-宜蘭分公司,,,新北市新店區中興路2段196號2樓,,,,
77055404,元健大和直販事業股份有限公司天母營業所,,,臺北市士林區蘭興里德行西路47號1樓,,,,
90801050,元健大和直販事業股份有限公司新北中和分公司,,,新北市中和區和興里中正路23號,,,,
91081109,元健大和直販事業股份有限公司基隆仁愛分公司,,,基隆市仁愛區仁德里愛三路87號3樓之7,,,,
23300465,增培發股份有限公司,"HI-TEC ROYALE CO., LTD.",林增賢,新北市新店區寶橋路152號,"No. 152, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29188101
(來源:國貿局資料)
2918-8101
02-29122305
02-29188101
(02)29188101
(來源:台灣標案網)",,"24,000,000"
25017443,台灣廣翼國際有限公司,KENYEN INTERNATIONAL INC.,徐正芬,新北市新店區華興街19號2樓,"2 F., No. 19, Huaxing St., Xindian Dist., New Taipei City 23149, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29125533
(來源:國貿局資料)
(02) 89193151
(02) 89193531
(來源:台灣標案網)",,"375,000"
25022918,元綱股份有限公司,"DIGINEX TECHNOLOGY CO., LTD.",吳志賢,新北市新店區中興路2段196號2樓,"2 F., No. 196, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86650966
(來源:國貿局資料)",,"30,000,000"
29071720,楨寶有限公司,"GIANT BOAT CO., LTD.",王光信,新北市新店區中央五街77號,"No. 77, Zhongyang 5th St., Xindian Dist., New Taipei City 23150, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22181458
(來源:國貿局資料)
(02) 22181458
(來源:台灣標案網)",,"3,300,000"
12956351,淳碩科技股份有限公司,"TRUE SOURCE TECHNOLOGY CO., LTD.",賴允能,新北市新店區民權路130巷3號4樓,"4 F., No. 3, Ln. 130, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86671780
(來源:國貿局資料)
(02) 86671780
(來源:台灣標案網)",,"30,000,000"
28089461,拉法生醫股份有限公司,RBC BIOSCIENCE CORPORATION,卓明偉,新北市中和區橋和路15號15樓,"15F., No.15, Qiaohe Rd.Zhonghe Dist., New Taipei City, Taiwan
(來源:上市上櫃)","02-89121200
(來源:國貿局資料)
(02)89121200
(來源:台灣上市上櫃公司-拉法醫)
(02) 89121200
(來源:台灣標案網)",spokesman@rbcbioscience.com,"300,000,000"
84167593,回鴻國際有限公司,URANUS INTERNATIONAL LTD.,黃阿鳳,新北市新店區中正路538巷12號4樓,"4 F., No. 12, Ln. 538, Zhongzheng Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8667-3636
(來源:國貿局資料)
(02) 86673636
(02) 86673636 --11
(02) 8667363
(來源:台灣標案網)",,"31,000,000"
29085962,回鴻國際有限公司北新分公司,,,,,,,
28640029,佳綸生技股份有限公司,YONGLIN YONGLIN BIOTECH CORP.,莊宏仁,新北市新店區北新路3段207之3號15樓,"15 F., No. 207-3, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-55967898
(來源:國貿局資料)",,"1,299,732,320"
28848365,潤霈生技股份有限公司,"LINK-BEST BIOSCIENCE CO., LTD.",蔡坤榮,新北市新店區民權路95號11樓之1,"11F.-1, No. 95, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22191580
(來源:國貿局資料)
(02) 22191580
(來源:台灣標案網)",,"100,000,000"
53186693,浩普生技有限公司,"HOPE BIO-TEK CO., LTD.",呂學濱,新北市新店區安民街190巷22號6樓,"6 F., No. 22, Ln. 190, Anmin St., Xindian Dist., New Taipei City 23159, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22126377
(來源:國貿局資料)",,"1,000,000"
27836101,啟欣科技有限公司,"EVERLIFE MEDICAL EQUIPMENT CO., LTD.",劉家聲,新北市新店區寶橋路235巷8號8樓,"8 F., No. 8, Ln. 235, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29189838
(來源:國貿局資料)",,"5,000,000"
12698729,傑登生研有限公司,"JETTON BIOCHEMISTRY CO., LTD.",林俊傑,新北市新店區北新路3段46號2樓,"2 F., No. 46, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29131999
(來源:國貿局資料)",,"38,000,000"
53201364,鎧濬生技科學有限公司,"CATCHING MICRO-TECH CO., LTD.",唐敏智,臺北市中山區南京西路1之1號11樓,"11 F., No. 1-1, Nanjing W. Rd., Zhongshan Dist., Taipei City 10444, Taiwan (R.O.C.)
(來源:國貿局資料)","02-28616949
(來源:國貿局資料)
(02) 28616949
(來源:台灣標案網)",,"3,000,000"
53220046,安盛美有限公司,"AN SHENG MEI CO., LTD.",張家順,新北市新店區中華路117巷4弄6號2樓,"2 F., No. 6, Aly. 4, Ln. 117, Zhonghua Rd., Xindian Dist., New Taipei City 23149, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22003710
(來源:國貿局資料)",,"1,000,000"
24410905,科舉顧問股份有限公司,"K&C MEDICAL CO., LTD.",宋佳桂,新北市新店區北新路3段221號10樓,"10 F., No. 221, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29108777
(來源:國貿局資料)
(02) 22001208
(02) 29500388
(來源:台灣標案網)",,"1,000,000"
53430802,合泰生技股份有限公司,"HOLTECH BIOTECHNOLOGY CO., LTD.",李新權,新北市中和區中正路738號15樓之8,"15F.-8, No. 738, Zhongzheng Rd., Zhonghe Dist., New Taipei City 23511, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82269218
(來源:國貿局資料)
(02) 822692318
(02) 82269218
(來源:台灣標案網)",,"10,650,000"
53426722,量子輻射科技有限公司,"QUANTUM RADIATION TECHNOLOGY CO., LTD.",陳皇龍,新北市新店區北新路3段65巷34弄2號1樓,"1 F., No. 2, Aly. 34, Ln. 65, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29112196
(來源:國貿局資料)
(02) 29112196
(來源:台灣標案網)",,"2,000,000"
53434856,錫昌科技股份有限公司,"KYS TECHNOLOGY CO., LTD.",甘子煌,新北市新店區民權路127巷21號3樓,"3 F., No. 21, Ln. 127, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2911-5233
(來源:國貿局資料)
(02) 29115233
(來源:台灣標案網)",,"10,000,000"
80696826,宏進股份有限公司,RISE MEDICAL CORP.,沈玉潔,新北市新店區明德路35號(1樓),"1 F., No. 35, Mingde Rd., Xindian Dist., New Taipei City 23142, Taiwan (R.O.C.)
(來源:國貿局資料)","02-229119081
(來源:國貿局資料)
(02) 29119081
(來源:台灣標案網)",,"1,000,000"
53734740,衡雅光學有限公司,"HENG YA OPTICAL CO., LTD.",鄒智瑋,新北市新店區三民路60巷13號3樓,"3 F., No. 13, Ln. 60, Sanmin Rd., Xindian Dist., New Taipei City 23149, Taiwan (R.O.C.)
(來源:國貿局資料)","02-89111022
(來源:國貿局資料)",,"500,000"
27523277,濟平有限公司,"FOUR-WEI CO., LTD.",高世輝,新北市新店區二十張路25巷18弄35號(1樓),"1 F., No. 35, Aly. 18, Ln. 25, Ershizhang Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29178008
(來源:國貿局資料)
(02) 29178008
(來源:台灣標案網)",,"10,000,000"
54011335,醫禾生醫股份有限公司,"Harvest Medical Device Consulting Co., Ltd.",郭正,新北市新店區安祥路147巷51號11樓,"11 F., No. 51, Ln. 147, Anxiang Rd., Xindian Dist., New Taipei City 23158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29101007
(來源:國貿局資料)",,"1,000,000"
54018800,伸鎂企業股份有限公司,"SYM-MED ENTERPRISE CO., LTD",龔文合,新北市新店區中正路四維巷2弄2號4樓,"4 F., No. 2, Aly. 2, Siwei Ln., Zhongzheng Rd., Xindian Dist., New Taipei City 23148, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22189150
(來源:國貿局資料)
(02) 22189150
(07) 3455723
(來源:台灣標案網)",,"7,000,000"
54041176,菱登生物科技有限公司,LINDEN BIOSCIENCE CO. LTD.,黃美惠,新北市新店區北新路1段89號2樓之3,"2F.-3, No. 89, Sec. 1, Beixin Rd., Xindian Dist., New Taipei City 23147, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86650526
(來源:國貿局資料)",,"2,000,000"
29147475,采進國際有限公司,"Be HOT INTERNATIONAL CO., LTD",李瑞梅,新北市新店區中央二街81號5樓,"5 F., No. 81, Zhongyang 2nd St., Xindian Dist., New Taipei City 23150, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82187958
(來源:國貿局資料)",,"1,000,000"
29147762,頂豪生活科技股份有限公司,METALWARE TECHNOLOGY CORPORATION,谷柏濤,新北市新店區民權路117號10樓,"10F., No.117, Minquan Rd., Xindian Dist.,
(來源:上市上櫃)","02-86672878
(來源:國貿局資料)
02-86672878
(來源:台灣上市上櫃公司-頂豪)",sales@lecasserole.com,"300,000,000"
54289747,全展貿易有限公司,"ALL-ROUNDED TRADING CO., LTD.",王勝立,新北市新店區中正路382巷2號3樓,"3 F., No. 2, Ln. 382, Zhongzheng Rd., Xindian Dist., New Taipei City 23148, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22190688
(來源:國貿局資料)
(02) 22190688
(來源:台灣標案網)",,"1,000,000"
28804232,金利豐國際貿易有限公司,"GOLD ISLAND FASHION ACCESSORY CO., LTD.",張鈞瑋,新北市新店區中興路2段242號(3樓),"3 F., No. 242, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8668-1917
(來源:國貿局資料)",,"3,000,000"
29107298,利得百貨有限公司,"YINGCHUAN HARDWARE, INC.",張鈞瑋,新北市新店區中興路2段242號(2樓),"2 F., No. 242, Sec. 2, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-89116615
(來源:國貿局資料)",,"3,350,000"
14024257,珀榮貿易股份有限公司,"AMBER GLOW CO., LTD.",黃武雄,新北市新店區青山路88巷21弄13號1樓,"1 F., No. 13, Aly. 21, Ln. 88, Qingshan Rd., Xindian Dist., New Taipei City 23153, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22191177
(來源:國貿局資料)",,"25,000,000"
54698026,曼尼生物科技有限公司,"MANNY BIOLOGICAL TECHNOLOGY CO., LTD.",郭承亨,臺北市松山區南京東路4段17號8樓之5,"8F.-5, No. 17, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10550, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26188672
(來源:國貿局資料)
(02) 26188672
(來源:台灣標案網)",,"1,000,000"
54710350,台灣秀杰股份有限公司,"Hugel Aesthetics Taiwan, INC.",LEE WON KYU,臺北市大安區光復南路102號4樓,"4 F., No. 102, Guangfu S. Rd., Da’an Dist., Taipei City 10694, Taiwan (R.O.C.)
(來源:國貿局資料)","02-87720178
(來源:國貿局資料)",,"32,000,000"
54700509,睿健生技股份有限公司,REGAIN BIOTECH CORP.,張幗孫,新北市新店區北新路3段207之1號15樓,"15 F., No. 207-1, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-55967898
(來源:國貿局資料)
(02) 55967989
(02) 89131168
(來源:台灣標案網)",,"500,000,000"
12933962,台灣安川電機股份有限公司,YASKAWA ELECTRIC TAIWAN CORPORATION,浦川明典,新北市新店區北新路3段207之3號12樓、207之5號12樓,"12 F., No. 207-3, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-89131333
(來源:國貿局資料)
(06) 5051432
(02) 89131333 --402
(02) 89131333
(來源:台灣標案網)",,"300,000,000"
24694781,朋宸欣業有限公司,PONG CHEN ENTERPRISE LTD.,鄭文淵,新北市新店區玫瑰路61巷34號2樓,"2 F., No. 34, Ln. 61, Meigui Rd., Xindian Dist., New Taipei City 23156, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22151858
(來源:國貿局資料)
(02) 22151857
(02) 22151858
(來源:台灣標案網)",,"1,000,000"
24704417,宇朔健康數位科技有限公司,"ESER HEALTH CARE DIGITAL TECHNOLOGY CO., LTD.",江志宏,新北市新店區民權路88之4號5樓,"5 F., No. 88-4, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22181190
(來源:國貿局資料)",,"5,500,000"
24711016,守婦者生醫科技股份有限公司,WOMEN'S GUARD BIOMEDICAL TECHNOLOGY CORP.,連惠蓉,臺中市北屯區僑孝街53巷17號,"No. 17, Ln. 53, Qiaoxiao St., Beitun Dist., Taichung City 40654, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29182128#56
(來源:國貿局資料)",,"10,000,000"
24713669,喜美德生醫科技股份有限公司,"HEALMED BIOSCIENCE CO., LTD.",王文正,新北市新店區民權路78號4樓,"4 F., No. 78, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29102256
(來源:國貿局資料)
(02) 29102256
(02) 29188699
(來源:台灣標案網)",,"10,000,000"
24717877,禾美光學股份有限公司,HARVEX OPTICAL CORPORATION LIMITED,楊國顯,新北市新店區北新路3段225號6樓,"6 F., No. 225, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29115838#125
(來源:國貿局資料)",,"5,000,000"
74723261,薩摩亞商美律富聆股份有限公司台灣分公司內湖門市,,,臺北市內湖區港富里文德路23號1樓,,,,
50552870,薩摩亞商美律富聆股份有限公司台灣分公司宜蘭門市,,,宜蘭縣宜蘭市新民里010鄰光復路98號1樓,,,,
42189286,薩摩亞商美律富聆股份有限公司台灣分公司新店門市,,,新北市新店區復興里北新路三段141號,,,,
47409274,薩摩亞商美律富聆股份有限公司台灣分公司豐原門市,,,臺中市豐原區南陽里安康路93號1樓,,,,
40843082,薩摩亞商美律富聆股份有限公司台灣分公司嘉義門市,,,嘉義市西 區番社里民生北路283號1樓,,,,
42299951,薩摩亞商美律富聆股份有限公司台灣分公司台北門市,,,臺北市大安區建倫里忠孝東路四段166號12樓之2,,,,
41354218,薩摩亞商美律富聆股份有限公司台灣分公司高雄門市,,,高雄市新興區大明里中山一路67-3號,,,,
41469289,薩摩亞商美律富聆股份有限公司台灣分公司桃園門市,,,桃園市桃園區泰山里010鄰復興路407號1樓,,,,
41469675,薩摩亞商美律富聆股份有限公司台灣分公司新竹門市,,,新竹市東 區福德里中華路二段675號1樓,,,,
47286548,薩摩亞商美律富聆股份有限公司台灣分公司台中門市,,,臺中市北 區新興里三民路三段46─1號,,,,
47274711,薩摩亞商美律富聆股份有限公司台灣分公司苗栗門市,,,苗栗縣苗栗市上苗里4鄰中山路55號1樓,,,,
85537756,薩摩亞商美律富聆股份有限公司台灣分公司岡山門市,,,高雄市岡山區仁壽里008鄰仁壽路41─4號,,,,
53199374,大象營養生技股份有限公司,"DA XIANG HEALTH CARE SUPPORT CO., LTD.",吳玉蓮,新北市新店區安德街154號2樓,"2 F., No. 154, Ande St., Xindian Dist., New Taipei City 23154, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86664196
(來源:國貿局資料)",,"12,000,000"
54846271,騏瑋有限公司,"KIT WELL CO., LTD.",林憶芬,新北市新店區中央八街121之1號4樓,"4 F., No. 121-1, Zhongyang 8th St., Xindian Dist., New Taipei City 23150, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22197780
(來源:國貿局資料)",,"1,000,000"
80545497,宏崟有限公司,"HIGH CLEAN ENTERPRISE CO., LTD.",謝政宏,新北市新店區寶橋路154巷6號,"No. 6, Ln. 154, Baoqiao Rd., Xindian Dist., New Taipei City 23145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29106888
(來源:國貿局資料)",,"10,000,000"
28472640,海科生技股份有限公司,HYGENE BIOTECH COMPANY LTD.,曾雅賢,新北市新店區北新路3段213號7樓,"7 F., No. 213, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-89111300
(來源:國貿局資料)
(02) 89111300 --204
(02) 89111300
(來源:台灣標案網)",,"26,000,000"
96937717,萊得科技有限公司,"LEADER SCIENTIFIC CO., LTD.",許本然,新北市新店區中興路1段270巷8號,"No. 8, Ln. 270, Sec. 1, Zhongxing Rd., Xindian Dist., New Taipei City 23146, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86654486
(來源:國貿局資料)
(02) 86654486
(來源:台灣標案網)",,"6,000,000"
28791671,格萊得科技有限公司,,林姿芳,新北市板橋區後埔街78號4樓,,"(02) 89796365
(來源:台灣標案網)",,"1,500,000"
27736237,祥恩國際有限公司,"SEAN & NELSON CO., LTD.",李慶祥,新北市新店區安祥路102巷46弄7號4樓,"4 F., No. 7, Aly. 46, Ln. 102, Anxiang Rd., Xindian Dist., New Taipei City 23158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22004988
(來源:國貿局資料)",,"5,000,000"
54272464,蝴蝶魚有限公司,,徐增峰,桃園市平鎮區平安里興安路198號,,,,"1,500,000"
66401619,倍思親國際有限公司,"GRACE CARE INTERNATIONAL CO., LTD.",李思親,新北市新店區北宜路2段117之2號5樓,"5 F., No. 117-2, Sec. 2, Beiyi Rd., Xindian Dist., New Taipei City 23152, Taiwan (R.O.C.)
(來源:國貿局資料)","02-86657665
(來源:國貿局資料)",,"1,000,000"
66475787,智鼎醫療器材股份有限公司,"Panoramic Medical Supply Co., Ltd.",張瑞明,新北市新店區中正路四維巷2弄9號2樓,"2 F., No. 9, Aly. 2, Siwei Ln., Zhongzheng Rd., Xindian Dist., New Taipei City 23148, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"5,000,000"
54317103,永悅健康股份有限公司,H2U Corporation,陳俊嘉,新北市新店區北新路3段213號15樓,"15 F., No. 213, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29125566#7102
(來源:國貿局資料)
(02) 29125566
(02) 55967988
(來源:台灣標案網)",,"400,000,000"
24725264,睿宏醫聯股份有限公司,Refront IoMT Corp.,廖麗玲,新北市新店區北新路3段207號12樓,"12 F., No. 207, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-5596-7989
(來源:國貿局資料)
(02) 55967989
(02) 24725264
(來源:台灣標案網)",,"80,000,000"
66575358,康令美生技有限公司,"WiWiMed CO., LTD.",方嘉鎂,新北市新店區安祥路106巷43號,"No. 43, Ln. 106, Anxiang Rd., Xindian Dist., New Taipei City 23158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82151886
(來源:國貿局資料)
(02) 82151886
(來源:台灣標案網)",,"500,000"
54690474,美佳美帝國際企業有限公司,"MEGAMEDI International Ent. Co., Ltd.",郭國宏,臺北市大安區復興南路1段127號3樓之2,"Rm. 2, 3 F., No. 127, Sec. 1, Fuxing S. Rd., Da’an Dist., Taipei City 10666, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22402877
(來源:國貿局資料)",,"2,000,000"
42705923,擎睿生醫有限公司,XELITE BIOMED LTD.,周正堉,新北市新店區中正路四維巷2弄9號2樓,"2 F., No. 9, Aly. 2, Siwei Ln., Zhongzheng Rd., Xindian Dist., New Taipei City 23148, Taiwan (R.O.C.)
(來源:國貿局資料)","03-3195289
(來源:國貿局資料)",,"20,000,000"
66651496,奧啓迪科技股份有限公司,DeepQ Technology Corp.,沈道邦,新北市新店區北新路3段207之5號13樓,"13 F., No. 207-5, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","(02) 89124138
(02) 89124138 --22256
(來源:台灣標案網)",,"400,000,000"
66812900,捷擎佳國際有限公司,"JQK INTERNATIONAL CO., LTD",古仲伶,新北市新店區華城六街108號,"No. 108, Huacheng 6th St., Xindian Dist., New Taipei City 23153, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22162668
(來源:國貿局資料)",,"5,000,000"
67059401,真美牙材股份有限公司,"Really-Beautiful Dental Group Co., LTD.",李浩霆,新北市新店區如意街6巷5號5樓,"5 F., No. 5, Ln. 6, Ruyi St., Xindian Dist., New Taipei City 23156, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"100,000"
24713577,邁士生技股份有限公司,,陳學庸,新北市新店區中央五街72之1號,,,,"15,000,000"
29161433,英旗企業有限公司,"YING CHIC ENTERPRISES CO., LTD.",張惇惇,新北市新店區北新路2段182號3樓,"3 F., No. 182, Sec. 2, Beixin Rd., Xindian Dist., New Taipei City 23143, Taiwan (R.O.C.)
(來源:國貿局資料)","02-55996166
(來源:國貿局資料)",,"500,000"
68213331,台灣康翼股份有限公司,"ACE TW KY Co., Ltd.",梁靜婷,新北市新店區北新路1段12號16樓,"16F., NO. 12, SEC. 1, BEIXIN RD., XINDIAN DIST., NEW TAIPEI CITY 231, TAIWAN (R.O.C.)
(來源:國貿局資料)","02-89193531
(來源:國貿局資料)
(02) 89193531
(來源:台灣標案網)",,"2,000,000"
